week_start,area,rainfall_mm,rainfall_lag1,rainfall_lag2,rainfall_lag3,rainfall_lag4,dengue_cases
2022-02-14,Marine Parade,109.2,141.4,182.8,130.7,144.9,7
2022-02-21,Marine Parade,105.4,109.2,141.4,182.8,130.7,4
2022-02-28,Marine Parade,143.6,105.4,109.2,141.4,182.8,6
2022-03-07,Marine Parade,89.6,143.6,105.4,109.2,141.4,14
2022-03-14,Marine Parade,122.0,89.6,143.6,105.4,109.2,9
2022-03-21,Marine Parade,191.5,122.0,89.6,143.6,105.4,6
2022-03-28,Marine Parade,141.0,191.5,122.0,89.6,143.6,5
2022-04-04,Marine Parade,144.4,141.0,191.5,122.0,89.6,5
2022-04-11,Marine Parade,166.1,144.4,141.0,191.5,122.0,13
2022-04-18,Marine Parade,196.7,166.1,144.4,141.0,191.5,10
2022-04-25,Marine Parade,141.2,196.7,166.1,144.4,141.0,11
2022-05-02,Marine Parade,154.3,141.2,196.7,166.1,144.4,8
2022-05-09,Marine Parade,134.0,154.3,141.2,196.7,166.1,6
2022-05-16,Marine Parade,140.6,134.0,154.3,141.2,196.7,8
2022-05-23,Marine Parade,129.0,140.6,134.0,154.3,141.2,6
2022-05-30,Marine Parade,169.7,129.0,140.6,134.0,154.3,6
2022-06-06,Marine Parade,119.0,169.7,129.0,140.6,134.0,6
2022-06-13,Marine Parade,114.4,119.0,169.7,129.0,140.6,12
2022-06-20,Marine Parade,80.8,114.4,119.0,169.7,129.0,9
2022-06-27,Marine Parade,60.7,80.8,114.4,119.0,169.7,5
2022-07-04,Marine Parade,94.7,60.7,80.8,114.4,119.0,2
2022-07-11,Marine Parade,78.7,94.7,60.7,80.8,114.4,0
2022-07-18,Marine Parade,97.1,78.7,94.7,60.7,80.8,4
2022-07-25,Marine Parade,126.3,97.1,78.7,94.7,60.7,0
2022-08-01,Marine Parade,39.5,126.3,97.1,78.7,94.7,5
2022-08-08,Marine Parade,129.4,39.5,126.3,97.1,78.7,2
2022-08-15,Marine Parade,121.4,129.4,39.5,126.3,97.1,4
2022-08-22,Marine Parade,95.7,121.4,129.4,39.5,126.3,0
2022-08-29,Marine Parade,110.2,95.7,121.4,129.4,39.5,11
2022-09-05,Marine Parade,173.1,110.2,95.7,121.4,129.4,3
2022-09-12,Marine Parade,145.7,173.1,110.2,95.7,121.4,4
2022-09-19,Marine Parade,176.6,145.7,173.1,110.2,95.7,3
2022-09-26,Marine Parade,152.6,176.6,145.7,173.1,110.2,7
2022-10-03,Marine Parade,127.0,152.6,176.6,145.7,173.1,5
2022-10-10,Marine Parade,110.1,127.0,152.6,176.6,145.7,7
2022-10-17,Marine Parade,191.1,110.1,127.0,152.6,176.6,5
2022-10-24,Marine Parade,167.3,191.1,110.1,127.0,152.6,7
2022-10-31,Marine Parade,108.9,167.3,191.1,110.1,127.0,11
2022-11-07,Marine Parade,209.1,108.9,167.3,191.1,110.1,5
2022-11-14,Marine Parade,205.4,209.1,108.9,167.3,191.1,6
2022-11-21,Marine Parade,134.7,205.4,209.1,108.9,167.3,6
2022-11-28,Marine Parade,151.4,134.7,205.4,209.1,108.9,8
2022-12-05,Marine Parade,148.0,151.4,134.7,205.4,209.1,3
2022-12-12,Marine Parade,271.1,148.0,151.4,134.7,205.4,8
2022-12-19,Marine Parade,138.0,271.1,148.0,151.4,134.7,9
2022-12-26,Marine Parade,110.2,138.0,271.1,148.0,151.4,7
2023-01-02,Marine Parade,287.5,110.2,138.0,271.1,148.0,4
2023-01-09,Marine Parade,184.3,287.5,110.2,138.0,271.1,7
2023-01-16,Marine Parade,154.5,184.3,287.5,110.2,138.0,8
2023-01-23,Marine Parade,228.2,154.5,184.3,287.5,110.2,15
2023-01-30,Marine Parade,224.7,228.2,154.5,184.3,287.5,8
2023-02-06,Marine Parade,102.9,224.7,228.2,154.5,184.3,10
2023-02-13,Marine Parade,131.6,102.9,224.7,228.2,154.5,18
2023-02-20,Marine Parade,169.4,131.6,102.9,224.7,228.2,10
2023-02-27,Marine Parade,133.6,169.4,131.6,102.9,224.7,7
2023-03-06,Marine Parade,137.1,133.6,169.4,131.6,102.9,13
2023-03-13,Marine Parade,163.7,137.1,133.6,169.4,131.6,11
2023-03-20,Marine Parade,164.8,163.7,137.1,133.6,169.4,14
2023-03-27,Marine Parade,155.4,164.8,163.7,137.1,133.6,5
2023-04-03,Marine Parade,166.9,155.4,164.8,163.7,137.1,14
2023-04-10,Marine Parade,162.7,166.9,155.4,164.8,163.7,9
2023-04-17,Marine Parade,176.8,162.7,166.9,155.4,164.8,6
2023-04-24,Marine Parade,111.1,176.8,162.7,166.9,155.4,6
2023-05-01,Marine Parade,118.6,111.1,176.8,162.7,166.9,7
2023-05-08,Marine Parade,193.8,118.6,111.1,176.8,162.7,6
2023-05-15,Marine Parade,165.6,193.8,118.6,111.1,176.8,10
2023-05-22,Marine Parade,140.4,165.6,193.8,118.6,111.1,11
2023-05-29,Marine Parade,143.4,140.4,165.6,193.8,118.6,8
2023-06-05,Marine Parade,166.3,143.4,140.4,165.6,193.8,16
2023-06-12,Marine Parade,85.4,166.3,143.4,140.4,165.6,8
2023-06-19,Marine Parade,121.5,85.4,166.3,143.4,140.4,13
2023-06-26,Marine Parade,140.8,121.5,85.4,166.3,143.4,12
2023-07-03,Marine Parade,145.8,140.8,121.5,85.4,166.3,10
2023-07-10,Marine Parade,161.2,145.8,140.8,121.5,85.4,5
2023-07-17,Marine Parade,71.0,161.2,145.8,140.8,121.5,3
2023-07-24,Marine Parade,124.6,71.0,161.2,145.8,140.8,3
2023-07-31,Marine Parade,118.3,124.6,71.0,161.2,145.8,7
2023-08-07,Marine Parade,121.7,118.3,124.6,71.0,161.2,2
2023-08-14,Marine Parade,68.8,121.7,118.3,124.6,71.0,2
2023-08-21,Marine Parade,109.5,68.8,121.7,118.3,124.6,0
2023-08-28,Marine Parade,80.4,109.5,68.8,121.7,118.3,3
2023-09-04,Marine Parade,111.0,80.4,109.5,68.8,121.7,6
2023-09-11,Marine Parade,97.1,111.0,80.4,109.5,68.8,3
2023-09-18,Marine Parade,57.4,97.1,111.0,80.4,109.5,6
2023-09-25,Marine Parade,190.1,57.4,97.1,111.0,80.4,3
2023-10-02,Marine Parade,169.3,190.1,57.4,97.1,111.0,7
2023-10-09,Marine Parade,186.7,169.3,190.1,57.4,97.1,4
2023-10-16,Marine Parade,186.8,186.7,169.3,190.1,57.4,3
2023-10-23,Marine Parade,180.5,186.8,186.7,169.3,190.1,6
2023-10-30,Marine Parade,156.7,180.5,186.8,186.7,169.3,16
2023-11-06,Marine Parade,185.3,156.7,180.5,186.8,186.7,8
2023-11-13,Marine Parade,201.9,185.3,156.7,180.5,186.8,3
2023-11-20,Marine Parade,246.9,201.9,185.3,156.7,180.5,3
2023-11-27,Marine Parade,213.0,246.9,201.9,185.3,156.7,4
2023-12-04,Marine Parade,208.4,213.0,246.9,201.9,185.3,4
2023-12-11,Marine Parade,208.7,208.4,213.0,246.9,201.9,10
2023-12-18,Marine Parade,205.1,208.7,208.4,213.0,246.9,3
2023-12-25,Marine Parade,240.0,205.1,208.7,208.4,213.0,7
2024-01-01,Marine Parade,183.5,240.0,205.1,208.7,208.4,5
2024-01-08,Marine Parade,201.3,183.5,240.0,205.1,208.7,6
2024-01-15,Marine Parade,230.0,201.3,183.5,240.0,205.1,11
2024-01-22,Marine Parade,248.7,230.0,201.3,183.5,240.0,5
2024-01-29,Marine Parade,215.4,248.7,230.0,201.3,183.5,7
2024-02-05,Marine Parade,159.5,215.4,248.7,230.0,201.3,10
2024-02-12,Marine Parade,127.0,159.5,215.4,248.7,230.0,9
2024-02-19,Marine Parade,117.4,127.0,159.5,215.4,248.7,6
2024-02-26,Marine Parade,177.8,117.4,127.0,159.5,215.4,6
2024-03-04,Marine Parade,179.6,177.8,117.4,127.0,159.5,6
2024-03-11,Marine Parade,179.6,179.6,177.8,117.4,127.0,13
2024-03-18,Marine Parade,110.3,179.6,179.6,177.8,117.4,24
2024-03-25,Marine Parade,185.7,110.3,179.6,179.6,177.8,6
2024-04-01,Marine Parade,163.8,185.7,110.3,179.6,179.6,10
2024-04-08,Marine Parade,179.4,163.8,185.7,110.3,179.6,10
2024-04-15,Marine Parade,127.4,179.4,163.8,185.7,110.3,12
2024-04-22,Marine Parade,155.3,127.4,179.4,163.8,185.7,11
2024-04-29,Marine Parade,148.8,155.3,127.4,179.4,163.8,5
2024-05-06,Marine Parade,148.9,148.8,155.3,127.4,179.4,5
2024-05-13,Marine Parade,230.4,148.9,148.8,155.3,127.4,6
2024-05-20,Marine Parade,108.4,230.4,148.9,148.8,155.3,0
2024-05-27,Marine Parade,141.7,108.4,230.4,148.9,148.8,9
2024-06-03,Marine Parade,92.1,141.7,108.4,230.4,148.9,13
2024-06-10,Marine Parade,68.8,92.1,141.7,108.4,230.4,5
2024-06-17,Marine Parade,114.1,68.8,92.1,141.7,108.4,7
2024-06-24,Marine Parade,151.7,114.1,68.8,92.1,141.7,2
2024-07-01,Marine Parade,116.2,151.7,114.1,68.8,92.1,8
2024-07-08,Marine Parade,56.5,116.2,151.7,114.1,68.8,5
2024-07-15,Marine Parade,100.2,56.5,116.2,151.7,114.1,6
2024-07-22,Marine Parade,147.8,100.2,56.5,116.2,151.7,1
2024-07-29,Marine Parade,85.1,147.8,100.2,56.5,116.2,5
2024-08-05,Marine Parade,114.0,85.1,147.8,100.2,56.5,1
2024-08-12,Marine Parade,126.6,114.0,85.1,147.8,100.2,6
2024-08-19,Marine Parade,117.6,126.6,114.0,85.1,147.8,2
2024-08-26,Marine Parade,60.3,117.6,126.6,114.0,85.1,10
2024-09-02,Marine Parade,85.6,60.3,117.6,126.6,114.0,2
2024-09-09,Marine Parade,143.0,85.6,60.3,117.6,126.6,1
2024-09-16,Marine Parade,179.9,143.0,85.6,60.3,117.6,6
2024-09-23,Marine Parade,161.3,179.9,143.0,85.6,60.3,1
2024-09-30,Marine Parade,184.3,161.3,179.9,143.0,85.6,0
2024-10-07,Marine Parade,168.5,184.3,161.3,179.9,143.0,9
2024-10-14,Marine Parade,110.3,168.5,184.3,161.3,179.9,7
2024-10-21,Marine Parade,179.0,110.3,168.5,184.3,161.3,5
2024-10-28,Marine Parade,102.0,179.0,110.3,168.5,184.3,11
2024-11-04,Marine Parade,174.3,102.0,179.0,110.3,168.5,6
2024-11-11,Marine Parade,270.0,174.3,102.0,179.0,110.3,3
2024-11-18,Marine Parade,131.4,270.0,174.3,102.0,179.0,4
2024-11-25,Marine Parade,212.5,131.4,270.0,174.3,102.0,9
2024-12-02,Marine Parade,127.2,212.5,131.4,270.0,174.3,5
2024-12-09,Marine Parade,186.1,127.2,212.5,131.4,270.0,8
2024-12-16,Marine Parade,130.4,186.1,127.2,212.5,131.4,4
2024-12-23,Marine Parade,117.5,130.4,186.1,127.2,212.5,8
2022-01-03,Pasir Ris,183.1,,,,,2
2022-01-10,Pasir Ris,152.0,183.1,,,,4
2022-01-17,Pasir Ris,150.7,152.0,183.1,,,1
2022-01-24,Pasir Ris,169.8,150.7,152.0,183.1,,3
2022-01-31,Pasir Ris,195.5,169.8,150.7,152.0,183.1,12
2022-02-07,Pasir Ris,193.2,195.5,169.8,150.7,152.0,4
2022-02-14,Pasir Ris,87.6,193.2,195.5,169.8,150.7,14
2022-02-21,Pasir Ris,138.4,87.6,193.2,195.5,169.8,9
2022-02-28,Pasir Ris,179.1,138.4,87.6,193.2,195.5,3
2022-03-07,Pasir Ris,87.1,179.1,138.4,87.6,193.2,6
2022-03-14,Pasir Ris,180.6,87.1,179.1,138.4,87.6,9
2022-03-21,Pasir Ris,129.1,180.6,87.1,179.1,138.4,3
2022-03-28,Pasir Ris,173.7,129.1,180.6,87.1,179.1,7
2022-04-04,Pasir Ris,175.3,173.7,129.1,180.6,87.1,13
2022-04-11,Pasir Ris,203.3,175.3,173.7,129.1,180.6,14
2022-04-18,Pasir Ris,189.1,203.3,175.3,173.7,129.1,10
2022-04-25,Pasir Ris,172.1,189.1,203.3,175.3,173.7,13
2022-05-02,Pasir Ris,109.8,172.1,189.1,203.3,175.3,6
2022-05-09,Pasir Ris,154.4,109.8,172.1,189.1,203.3,15
2022-05-16,Pasir Ris,151.7,154.4,109.8,172.1,189.1,8
2022-05-23,Pasir Ris,153.5,151.7,154.4,109.8,172.1,9
2022-05-30,Pasir Ris,169.0,153.5,151.7,154.4,109.8,13
2022-06-06,Pasir Ris,142.8,169.0,153.5,151.7,154.4,4
2022-06-13,Pasir Ris,130.0,142.8,169.0,153.5,151.7,10
2022-06-20,Pasir Ris,104.1,130.0,142.8,169.0,153.5,6
2022-06-27,Pasir Ris,58.3,104.1,130.0,142.8,169.0,8
2022-07-04,Pasir Ris,138.1,58.3,104.1,130.0,142.8,5
2022-07-11,Pasir Ris,86.8,138.1,58.3,104.1,130.0,4
2022-07-18,Pasir Ris,144.2,86.8,138.1,58.3,104.1,3
2022-07-25,Pasir Ris,128.3,144.2,86.8,138.1,58.3,2
2022-08-01,Pasir Ris,71.8,128.3,144.2,86.8,138.1,9
2022-08-08,Pasir Ris,160.7,71.8,128.3,144.2,86.8,1
2022-08-15,Pasir Ris,95.8,160.7,71.8,128.3,144.2,3
2022-08-22,Pasir Ris,114.2,95.8,160.7,71.8,128.3,8
2022-08-29,Pasir Ris,145.7,114.2,95.8,160.7,71.8,9
2022-09-05,Pasir Ris,177.2,145.7,114.2,95.8,160.7,2
2022-09-12,Pasir Ris,160.7,177.2,145.7,114.2,95.8,5
2022-09-19,Pasir Ris,182.8,160.7,177.2,145.7,114.2,6
2022-09-26,Pasir Ris,194.6,182.8,160.7,177.2,145.7,7
2022-10-03,Pasir Ris,149.0,194.6,182.8,160.7,177.2,2
2022-10-10,Pasir Ris,158.9,149.0,194.6,182.8,160.7,10
2022-10-17,Pasir Ris,231.7,158.9,149.0,194.6,182.8,8
2022-10-24,Pasir Ris,178.7,231.7,158.9,149.0,194.6,3
2022-10-31,Pasir Ris,123.9,178.7,231.7,158.9,149.0,8
2022-11-07,Pasir Ris,220.5,123.9,178.7,231.7,158.9,14
2022-11-14,Pasir Ris,266.2,220.5,123.9,178.7,231.7,3
2022-11-21,Pasir Ris,147.6,266.2,220.5,123.9,178.7,11
2022-11-28,Pasir Ris,139.2,147.6,266.2,220.5,123.9,16
2022-12-05,Pasir Ris,136.2,139.2,147.6,266.2,220.5,8
2022-12-12,Pasir Ris,257.2,136.2,139.2,147.6,266.2,9
2022-12-19,Pasir Ris,140.1,257.2,136.2,139.2,147.6,2
2022-12-26,Pasir Ris,176.1,140.1,257.2,136.2,139.2,6
2023-01-02,Pasir Ris,263.0,176.1,140.1,257.2,136.2,7
2023-01-09,Pasir Ris,220.3,263.0,176.1,140.1,257.2,7
2023-01-16,Pasir Ris,196.3,220.3,263.0,176.1,140.1,11
2023-01-23,Pasir Ris,242.0,196.3,220.3,263.0,176.1,7
2023-01-30,Pasir Ris,263.7,242.0,196.3,220.3,263.0,6
2023-02-06,Pasir Ris,154.0,263.7,242.0,196.3,220.3,11
2023-02-13,Pasir Ris,153.9,154.0,263.7,242.0,196.3,19
2023-02-20,Pasir Ris,204.9,153.9,154.0,263.7,242.0,6
2023-02-27,Pasir Ris,142.9,204.9,153.9,154.0,263.7,11
2023-03-06,Pasir Ris,132.6,142.9,204.9,153.9,154.0,17
2023-03-13,Pasir Ris,159.9,132.6,142.9,204.9,153.9,5
2023-03-20,Pasir Ris,210.3,159.9,132.6,142.9,204.9,12
2023-03-27,Pasir Ris,133.9,210.3,159.9,132.6,142.9,7
2023-04-03,Pasir Ris,204.0,133.9,210.3,159.9,132.6,11
2023-04-10,Pasir Ris,147.7,204.0,133.9,210.3,159.9,12
2023-04-17,Pasir Ris,202.6,147.7,204.0,133.9,210.3,14
2023-04-24,Pasir Ris,169.6,202.6,147.7,204.0,133.9,13
2023-05-01,Pasir Ris,162.3,169.6,202.6,147.7,204.0,16
2023-05-08,Pasir Ris,225.7,162.3,169.6,202.6,147.7,8
2023-05-15,Pasir Ris,205.0,225.7,162.3,169.6,202.6,5
2023-05-22,Pasir Ris,113.0,205.0,225.7,162.3,169.6,12
2023-05-29,Pasir Ris,154.1,113.0,205.0,225.7,162.3,9
2023-06-05,Pasir Ris,131.4,154.1,113.0,205.0,225.7,7
2023-06-12,Pasir Ris,118.4,131.4,154.1,113.0,205.0,6
2023-06-19,Pasir Ris,84.5,118.4,131.4,154.1,113.0,11
2023-06-26,Pasir Ris,167.5,84.5,118.4,131.4,154.1,5
2023-07-03,Pasir Ris,97.9,167.5,84.5,118.4,131.4,9
2023-07-10,Pasir Ris,176.1,97.9,167.5,84.5,118.4,14
2023-07-17,Pasir Ris,85.9,176.1,97.9,167.5,84.5,4
2023-07-24,Pasir Ris,103.1,85.9,176.1,97.9,167.5,4
2023-07-31,Pasir Ris,156.1,103.1,85.9,176.1,97.9,2
2023-08-07,Pasir Ris,125.4,156.1,103.1,85.9,176.1,8
2023-08-14,Pasir Ris,69.3,125.4,156.1,103.1,85.9,6
2023-08-21,Pasir Ris,152.3,69.3,125.4,156.1,103.1,7
2023-08-28,Pasir Ris,63.2,152.3,69.3,125.4,156.1,2
2023-09-04,Pasir Ris,156.9,63.2,152.3,69.3,125.4,2
2023-09-11,Pasir Ris,80.4,156.9,63.2,152.3,69.3,2
2023-09-18,Pasir Ris,127.1,80.4,156.9,63.2,152.3,2
2023-09-25,Pasir Ris,179.0,127.1,80.4,156.9,63.2,5
2023-10-02,Pasir Ris,152.9,179.0,127.1,80.4,156.9,6
2023-10-09,Pasir Ris,205.0,152.9,179.0,127.1,80.4,6
2023-10-16,Pasir Ris,212.2,205.0,152.9,179.0,127.1,10
2023-10-23,Pasir Ris,217.5,212.2,205.0,152.9,179.0,4
2023-10-30,Pasir Ris,191.5,217.5,212.2,205.0,152.9,9
2023-11-06,Pasir Ris,188.6,191.5,217.5,212.2,205.0,10
2023-11-13,Pasir Ris,225.1,188.6,191.5,217.5,212.2,9
2023-11-20,Pasir Ris,260.5,225.1,188.6,191.5,217.5,13
2023-11-27,Pasir Ris,201.6,260.5,225.1,188.6,191.5,6
2023-12-04,Pasir Ris,234.0,201.6,260.5,225.1,188.6,8
2023-12-11,Pasir Ris,226.6,234.0,201.6,260.5,225.1,10
2023-12-18,Pasir Ris,205.8,226.6,234.0,201.6,260.5,11
2023-12-25,Pasir Ris,234.0,205.8,226.6,234.0,201.6,10
2024-01-01,Pasir Ris,184.0,234.0,205.8,226.6,234.0,15
2024-01-08,Pasir Ris,236.3,184.0,234.0,205.8,226.6,13
2024-01-15,Pasir Ris,258.9,236.3,184.0,234.0,205.8,11
2024-01-22,Pasir Ris,301.9,258.9,236.3,184.0,234.0,8
2024-01-29,Pasir Ris,259.6,301.9,258.9,236.3,184.0,14
2024-02-05,Pasir Ris,180.0,259.6,301.9,258.9,236.3,15
2024-02-12,Pasir Ris,138.4,180.0,259.6,301.9,258.9,14
2024-02-19,Pasir Ris,124.1,138.4,180.0,259.6,301.9,9
2024-02-26,Pasir Ris,221.4,124.1,138.4,180.0,259.6,8
2024-03-04,Pasir Ris,149.6,221.4,124.1,138.4,180.0,13
2024-03-11,Pasir Ris,171.6,149.6,221.4,124.1,138.4,10
2024-03-18,Pasir Ris,164.2,171.6,149.6,221.4,124.1,13
2024-03-25,Pasir Ris,170.3,164.2,171.6,149.6,221.4,13
2024-04-01,Pasir Ris,153.1,170.3,164.2,171.6,149.6,5
2024-04-08,Pasir Ris,204.2,153.1,170.3,164.2,171.6,19
2024-04-15,Pasir Ris,148.6,204.2,153.1,170.3,164.2,12
2024-04-22,Pasir Ris,174.4,148.6,204.2,153.1,170.3,10
2024-04-29,Pasir Ris,138.1,174.4,148.6,204.2,153.1,8
2024-05-06,Pasir Ris,158.3,138.1,174.4,148.6,204.2,8
2024-05-13,Pasir Ris,235.9,158.3,138.1,174.4,148.6,8
2024-05-20,Pasir Ris,118.0,235.9,158.3,138.1,174.4,10
2024-05-27,Pasir Ris,168.0,118.0,235.9,158.3,138.1,5
2024-06-03,Pasir Ris,74.6,168.0,118.0,235.9,158.3,11
2024-06-10,Pasir Ris,122.0,74.6,168.0,118.0,235.9,8
2024-06-17,Pasir Ris,142.3,122.0,74.6,168.0,118.0,6
2024-06-24,Pasir Ris,123.4,142.3,122.0,74.6,168.0,7
2024-07-01,Pasir Ris,80.1,123.4,142.3,122.0,74.6,21
2024-07-08,Pasir Ris,72.3,80.1,123.4,142.3,122.0,1
2024-07-15,Pasir Ris,96.6,72.3,80.1,123.4,142.3,6
2024-07-22,Pasir Ris,191.5,96.6,72.3,80.1,123.4,0
2024-07-29,Pasir Ris,120.1,191.5,96.6,72.3,80.1,3
2024-08-05,Pasir Ris,112.0,120.1,191.5,96.6,72.3,4
2024-08-12,Pasir Ris,173.2,112.0,120.1,191.5,96.6,7
2024-08-19,Pasir Ris,99.2,173.2,112.0,120.1,191.5,4
2024-08-26,Pasir Ris,84.7,99.2,173.2,112.0,120.1,3
2024-09-02,Pasir Ris,103.6,84.7,99.2,173.2,112.0,2
2024-09-09,Pasir Ris,206.0,103.6,84.7,99.2,173.2,1
2024-09-16,Pasir Ris,187.7,206.0,103.6,84.7,99.2,4
2024-09-23,Pasir Ris,173.5,187.7,206.0,103.6,84.7,6
2024-09-30,Pasir Ris,140.3,173.5,187.7,206.0,103.6,7
2024-10-07,Pasir Ris,188.1,140.3,173.5,187.7,206.0,9
2024-10-14,Pasir Ris,98.4,188.1,140.3,173.5,187.7,6
2024-10-21,Pasir Ris,152.2,98.4,188.1,140.3,173.5,6
2024-10-28,Pasir Ris,135.8,152.2,98.4,188.1,140.3,6
2024-11-04,Pasir Ris,191.0,135.8,152.2,98.4,188.1,4
2024-11-11,Pasir Ris,269.0,191.0,135.8,152.2,98.4,7
2024-11-18,Pasir Ris,183.2,269.0,191.0,135.8,152.2,7
2024-11-25,Pasir Ris,285.1,183.2,269.0,191.0,135.8,11
2024-12-02,Pasir Ris,137.3,285.1,183.2,269.0,191.0,11
2024-12-09,Pasir Ris,193.1,137.3,285.1,183.2,269.0,8
2024-12-16,Pasir Ris,195.3,193.1,137.3,285.1,183.2,7
2024-12-23,Pasir Ris,163.4,195.3,193.1,137.3,285.1,11
2022-01-03,Punggol,161.2,,,,,0
2022-01-10,Punggol,110.4,161.2,,,,1
2022-01-17,Punggol,107.4,110.4,161.2,,,4
2022-01-24,Punggol,143.2,107.4,110.4,161.2,,2
2022-01-31,Punggol,167.5,143.2,107.4,110.4,161.2,7
2022-02-07,Punggol,144.3,167.5,143.2,107.4,110.4,7
2022-02-14,Punggol,79.5,144.3,167.5,143.2,107.4,12
2022-02-21,Punggol,119.4,79.5,144.3,167.5,143.2,10
2022-02-28,Punggol,171.9,119.4,79.5,144.3,167.5,11
2022-03-07,Punggol,131.5,171.9,119.4,79.5,144.3,11
2022-03-14,Punggol,126.3,131.5,171.9,119.4,79.5,7
2022-03-21,Punggol,145.8,126.3,131.5,171.9,119.4,11
2022-03-28,Punggol,149.4,145.8,126.3,131.5,171.9,4
2022-04-04,Punggol,169.2,149.4,145.8,126.3,131.5,6
2022-04-11,Punggol,188.1,169.2,149.4,145.8,126.3,5
2022-04-18,Punggol,159.7,188.1,169.2,149.4,145.8,7
2022-04-25,Punggol,162.6,159.7,188.1,169.2,149.4,16
2022-05-02,Punggol,87.6,162.6,159.7,188.1,169.2,8
2022-05-09,Punggol,146.3,87.6,162.6,159.7,188.1,11
2022-05-16,Punggol,187.2,146.3,87.6,162.6,159.7,12
2022-05-23,Punggol,95.5,187.2,146.3,87.6,162.6,8
2022-05-30,Punggol,158.0,95.5,187.2,146.3,87.6,13
2022-06-06,Punggol,63.9,158.0,95.5,187.2,146.3,7
2022-06-13,Punggol,101.5,63.9,158.0,95.5,187.2,13
2022-06-20,Punggol,59.6,101.5,63.9,158.0,95.5,4
2022-06-27,Punggol,97.4,59.6,101.5,63.9,158.0,1
2022-07-04,Punggol,108.1,97.4,59.6,101.5,63.9,8
2022-07-11,Punggol,97.7,108.1,97.4,59.6,101.5,4
2022-07-18,Punggol,146.9,97.7,108.1,97.4,59.6,6
2022-07-25,Punggol,120.1,146.9,97.7,108.1,97.4,2
2022-08-01,Punggol,80.6,120.1,146.9,97.7,108.1,3
2022-08-08,Punggol,130.8,80.6,120.1,146.9,97.7,3
2022-08-15,Punggol,86.7,130.8,80.6,120.1,146.9,2
2022-08-22,Punggol,98.2,86.7,130.8,80.6,120.1,0
2022-08-29,Punggol,92.2,98.2,86.7,130.8,80.6,2
2022-09-05,Punggol,142.1,92.2,98.2,86.7,130.8,2
2022-09-12,Punggol,142.2,142.1,92.2,98.2,86.7,6
2022-09-19,Punggol,200.5,142.2,142.1,92.2,98.2,0
2022-09-26,Punggol,180.7,200.5,142.2,142.1,92.2,5
2022-10-03,Punggol,135.6,180.7,200.5,142.2,142.1,11
2022-10-10,Punggol,94.7,135.6,180.7,200.5,142.2,2
2022-10-17,Punggol,220.3,94.7,135.6,180.7,200.5,3
2022-10-24,Punggol,175.9,220.3,94.7,135.6,180.7,4
2022-10-31,Punggol,124.9,175.9,220.3,94.7,135.6,3
2022-11-07,Punggol,180.8,124.9,175.9,220.3,94.7,3
2022-11-14,Punggol,208.4,180.8,124.9,175.9,220.3,8
2022-11-21,Punggol,186.7,208.4,180.8,124.9,175.9,13
2022-11-28,Punggol,142.5,186.7,208.4,180.8,124.9,11
2022-12-05,Punggol,149.1,142.5,186.7,208.4,180.8,5
2022-12-12,Punggol,248.9,149.1,142.5,186.7,208.4,9
2022-12-19,Punggol,116.3,248.9,149.1,142.5,186.7,6
2022-12-26,Punggol,124.9,116.3,248.9,149.1,142.5,1
2023-01-02,Punggol,225.2,124.9,116.3,248.9,149.1,13
2023-01-09,Punggol,195.2,225.2,124.9,116.3,248.9,8
2023-01-16,Punggol,135.2,195.2,225.2,124.9,116.3,10
2023-01-23,Punggol,236.8,135.2,195.2,225.2,124.9,11
2023-01-30,Punggol,200.2,236.8,135.2,195.2,225.2,15
2023-02-06,Punggol,117.7,200.2,236.8,135.2,195.2,10
2023-02-13,Punggol,153.2,117.7,200.2,236.8,135.2,7
2023-02-20,Punggol,136.6,153.2,117.7,200.2,236.8,11
2023-02-27,Punggol,125.3,136.6,153.2,117.7,200.2,4
2023-03-06,Punggol,103.4,125.3,136.6,153.2,117.7,10
2023-03-13,Punggol,126.4,103.4,125.3,136.6,153.2,18
2023-03-20,Punggol,193.7,126.4,103.4,125.3,136.6,9
2023-03-27,Punggol,103.2,193.7,126.4,103.4,125.3,8
2023-04-03,Punggol,175.2,103.2,193.7,126.4,103.4,13
2023-04-10,Punggol,110.7,175.2,103.2,193.7,126.4,10
2023-04-17,Punggol,172.4,110.7,175.2,103.2,193.7,5
2023-04-24,Punggol,140.8,172.4,110.7,175.2,103.2,6
2023-05-01,Punggol,136.7,140.8,172.4,110.7,175.2,14
2023-05-08,Punggol,201.6,136.7,140.8,172.4,110.7,11
2023-05-15,Punggol,163.2,201.6,136.7,140.8,172.4,10
2023-05-22,Punggol,138.0,163.2,201.6,136.7,140.8,9
2023-05-29,Punggol,151.3,138.0,163.2,201.6,136.7,12
2023-06-05,Punggol,110.7,151.3,138.0,163.2,201.6,6
2023-06-12,Punggol,138.4,110.7,151.3,138.0,163.2,6
2023-06-19,Punggol,114.6,138.4,110.7,151.3,138.0,4
2023-06-26,Punggol,203.0,114.6,138.4,110.7,151.3,5
2023-07-03,Punggol,115.3,203.0,114.6,138.4,110.7,7
2023-07-10,Punggol,133.9,115.3,203.0,114.6,138.4,8
2023-07-17,Punggol,71.4,133.9,115.3,203.0,114.6,4
2023-07-24,Punggol,118.0,71.4,133.9,115.3,203.0,2
2023-07-31,Punggol,117.0,118.0,71.4,133.9,115.3,9
